order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD102940,ID0440051913,2019-06-10,Bakers,"[('iStream', 1), ('Thunder line', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",9420,68.04,-37.8207164,144.9935528,10,8546.04,Winter,False,1.2025,very happy! i am very pleased with my purchase. exactly as described. i will definitely do business with them again.,True
ORD205010,ID0257485946,2019-08-11,Nickolson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,73.49,-37.8219029,144.96901119999995,0,5703.49,Winter,True,0.3713,"excellent upgrade from the note2 great phone! love the updates from the note 2. its a large format phone, but doesn't feel too big in my pocket. screen resolution is great!",True
ORD328814,ID2318307717,2019-03-06,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470,66.12,-37.8109307,144.9767106,25,3418.62,Autumn,False,1.0603,"price and navigation. good price but still must figure how to use it, tried some tutoring on youtube, helped a bit. no brochure or instructions enclosed with the phone, i wish it should. still had not transferred my old olivia phone to this one yet. will do it next month.",True
ORD119768,ID1288940368,2019-11-27,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 1)]",6650,102.38,-37.8189478,144.95204619999996,25,5089.88,Spring,True,0.8243,"brand new sorry, this video is unsupported on this browser.  very happy with my new pear device. befor i use olivia s8+. now i will never go back to android. fast, smart, easy to use and beautiful alcon. recommend to everyone. no damage, no scratches. 9 from 10.",True
ORD216883,ID3967630071,2019-03-10,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('pearTV', 1)]",10930,49.41,-37.8176815,144.9513685,10,9886.41,Autumn,False,0.6736,"unlocked s8 will not fully work on att / verizon ... unlocked s8 will not fully work on att / verizon. these features are blocked: hd voice, video calling, volte, and wifi calling features",False
ORD025471,ID0036821291,2019-05-04,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910,62.97,-37.8237214,144.9625764,25,4495.47,Autumn,True,0.8377,bad no work good,False
ORD054082,ID0777789012,2019-02-16,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,74.97,-37.8061848,144.9551499,5,12624.47,Summer,False,1.0133,"the best ever lumia 920 is fantastic mobil. after 16 hour use i have still 51 % battery left. sound with my bose headphones is first class, i read all my papers with lumia and not need anything else. no problems whatsoever. i just love this phone.",True
ORD220558,ID0575560985,2019-07-15,Nickolson,"[('Toshika 750', 2), ('iStream', 1), ('Universe Note', 2)]",15690,70.87,-37.82516029999999,144.98537919999995,10,14191.87,Winter,False,1.572,very good aceptable,True
ORD447131,ID4516260663,2019-03-18,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Universe Note', 2), ('pearTV', 2)]",24030,49.14,-37.8085158,144.947123,15,20474.64,Autumn,False,0.4628,bought this in march for about $360. phone is ... bought this in march for about $360. phone is currently dying as i type this because the battery dies after not being plugged in for two hours. had this for 7 months. not impressed.,False
ORD243463,ID0591393322,2019-10-24,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Olivia x460', 2), ('Universe Note', 1)]",7060,102.5,-37.8193484,144.9614874,15,6103.5,Spring,True,0.714,great value from best buy. bought at christmas sale.,True
ORD047861,ID0060097042,2019-01-08,Thompson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,93.62,-37.8185796,144.9533313,15,4029.12,Summer,True,0.8577,great ! it was the best decision ! especially if you have digico gold.,True
ORD102882,ID0092149924,2019-09-05,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('pearTV', 1)]",17440,82.3,-37.8229551,144.9547273,25,13162.3,Spring,False,1.328,absolutely awesome phone. upgraded from the s3 and the improved ... absolutely awesome phone. upgraded from the s3 and the improved camera alone was worth the upgrade. (still not the best in low light though.),True
ORD122175,ID0634780178,2019-09-11,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 1), ('iStream', 1)]",13240,101.22,-37.81225379999999,144.93866359999996,5,12679.22,Spring,True,0.7407,love it! just got it today. i love it. very easy to setup and transfer apps and pics from old phone.,True
ORD245227,ID0659636293,2019-12-08,Thompson,"[('Universe Note', 1), ('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",7050,79.41,-37.8172506,144.9553735,15,6071.91,Summer,True,0.8905,"buyer beware! this phone was sold as ""refurbished"" and claimed to be like new but it freezes up constantly, opens the wrong apps, will not pick up wifi in places my last phone (identical to this one) did. i'm not satisfied with the performance of this phone at all.",False
ORD102333,ID0361770843,2019-01-20,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",11295,101.3,-37.8000867,144.9808173,15,9702.05,Summer,True,1.6805,five stars very goods. thanks,True
ORD128176,ID4520380513,2019-04-15,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",25940,80.59,-37.8117624,144.9565065,15,22129.59,Autumn,True,0.8361,excellent condition this item was delivered right on time. it is in perfect shape and works perfectly fine.,True
ORD166998,ID0634780047,2019-09-30,Thompson,"[('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",29090,74.78,-37.8129499,144.93928789999995,15,24801.28,Spring,False,0.685,"phone still looks brand new the phone arrived sooner than expected, looks great no scratches on screen (still in excellent condition) works great 👍. bought as a gift & was so blown away by the condition of this phone that i'm now looking forward to getting myself one",True
ORD270292,ID0767592619,2019-07-16,Nickolson,"[('Universe Note', 1), ('iStream', 2)]",3750,65.26,-37.8079225,144.9732186,5,3627.76,Winter,False,1.231,still happy and would buy from them again just watch those small parts overall i am happy with the phone it works and looks really good! just wasnt happy it came with a none working usb cord and plug or i would have given this 5 stars.,True
ORD491019,ID1725216360,2019-10-09,Thompson,"[('Olivia x460', 2), ('iStream', 1)]",2600,110.15,-37.80166079999999,144.9623741,15,2320.15,Spring,True,1.8206,"slowly but surely the phone is slower equipped cpu. so if you running some heavy apps, it intent crashes lot than others. i use it as rugged phone and texting running very basic apps on it, surely it workout fine.",True
ORD488572,ID0580320051,2019-03-27,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,87.83,-37.8045552,144.91604080000005,10,3197.33,Autumn,True,2.8746,phone themselves ok ptt fails constantly. battery good and the phone does seem rugged. would by again for ruggedness alone. these flip phones are becoming rare.,True
ORD159052,ID4294474617,2019-06-02,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('iStream', 1)]",4555,71.61,-37.8032198,144.9740179,10,4171.11,Winter,False,1.756,five stars good service great phone,True
ORD153920,ID0030942992,2019-11-13,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,75.57,-37.8071832,144.950629,0,5705.57,Spring,False,0.6867,"what's not to like? very simple phone, works great, all the basic phone features, to make and manage all your phone contact info. i am happy it does not have a camera feature. surprised the battery life is not a bit longer.",True
ORD281928,ID0844475994,2019-10-17,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",16850,39.86,-37.8223208,144.94781909999998,5,16087.22,Spring,False,1.076,the best like,True
ORD013931,ID0250774461,2019-08-02,Bakers,"[('Thunder line', 2), ('iStream', 1)]",4510,83.17,-37.8154019,145.012625,5,4367.67,Winter,True,1.6437,five stars it works great!,True
ORD302311,ID0207141373,2019-03-25,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,67.46,-37.8242539,144.9537852,5,2589.71,Autumn,True,1.418,"camera was terrible. camera was terrible. and i""m wondering if mine was defective. it recieved a 96 from dxo mark, and the pictures were just terrible. not worth spending $800. returned it.",False
ORD288439,ID0577356948,2019-07-01,Bakers,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,123.85499999999999,-37.8240755,144.9901132,10,15913.57,Winter,True,1.6306,good hearing range and sound quality. it was a bit complicated to set up and she doesn't quite understand me a lot even when i am speaking slowly and clearly but i love the flash briefing feature and interfacing with my abode home security system.,True
ORD027276,ID2318307716,2019-04-07,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",11725,67.73,-37.81083020000001,144.97583630000003,15,10033.98,Autumn,False,1.026,"five stars great company, excellent phone and overall was a great purchase.",True
ORD206449,ID0123349507,2019-09-23,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,89.97,-37.7986482,144.9271207,10,8968.47,Spring,False,2.3485,perfect. better than my thought from the perfect. better than my thought from the description,True
ORD173035,ID0419481490,2019-02-15,Bakers,"[('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1)]",8950,94.71,-37.8182368,144.99615319999995,5,8597.21,Summer,True,0.9209,"good for a budget phone alright phone, loads up everything but snapchat just fine, cameras are okay and the speaker is decent.",True
ORD388330,ID0628175729,2019-04-14,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('pearTV', 1)]",11860,64.08,-37.8127759,144.9483624,5,11331.08,Autumn,False,0.1143,better than i expected for the price. works good and i would fully recommend,True
ORD034189,ID0577458199,2019-10-27,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",31540,101.42,-37.8188941,144.9785274,5,30064.42,Spring,True,0.79,very good best phone,True
ORD411083,ID4520380441,2019-01-17,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,71.68,-37.8209334,144.961432,25,4260.43,Summer,False,0.7599,the phone is good i like everything about it,True
ORD145294,ID0128876893,2019-11-08,Bakers,"[('Olivia x460', 1), ('iStream', 1)]",1375,88.75,-37.8028201,144.9956864,0,1463.75,Spring,True,0.7998,"very used heavy usage , scratches everywhere , even on they screen",False
ORD496475,ID0343337615,2019-12-14,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,104.84,-37.8003684,144.967071,5,10678.34,Summer,True,2.0406,"five stars i like it, it is like brand new.",True
ORD367096,ID4260094034,2019-06-15,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",7360,77.82000000000001,-37.822562,144.9582048,0,7411.88,Winter,False,1.0911,not working right constant updates but lots of missed calls volume keeps turning down or going silent lots of dropped and calls weak signal strength this phone is a lemon,False
ORD063966,ID0746918003,2019-02-06,Nickolson,"[('pearTV', 1), ('iStream', 1)]",6460,79.32,-37.8243669,144.9827426,0,6539.32,Summer,False,1.326,great phone great phone. i love the note series olivia phones!,True
ORD027883,ID0277118918,2019-04-11,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('iStream', 2)]",3750,33.645,-37.8223226,144.9334506,0,3817.29,Autumn,False,1.6087,five stars very great phone. thank you!,True
ORD288896,ID0250933571,2019-04-08,Bakers,"[('pearTV', 1), ('Toshika 750', 2)]",14950,81.55,-37.8227967,145.00501630000005,0,15031.55,Autumn,True,1.6645,"iassist is fun! i’ve added smart home aspects, my friend listens to spotify, my husband enjoys interacting too.",True
ORD180925,ID0233262622,2019-06-23,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('pearTV', 1)]",9200,40.135,-37.8026752,144.9824231,15,7900.27,Winter,True,1.3904,clean clean,True
ORD192206,ID2397232482,2019-07-29,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Universe Note', 2), ('Olivia x460', 1)]",13715,81.49,-37.8177191,144.9321905,10,12424.99,Winter,True,1.4239,enjoy using it.  great sound.  love the shopping list,True
ORD385288,ID0241807193,2019-11-24,Bakers,"[('iStream', 1), ('pearTV', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",15530,74.86,-37.8109075,144.9888918,15,13275.36,Spring,False,0.5667,home entertainment,True
ORD498502,ID0560991954,2019-04-07,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",22735,64.47,-37.8211331,144.9474792,25,17115.72,Autumn,True,0.9424,disappointed horrible. phone came locked unable to use with any carrier,False
ORD403182,ID0122757740,2019-06-04,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",14965,76.94,-37.815095,144.9412011,10,13545.44,Winter,True,0.5822,best phone ever made quality,True
ORD268318,ID3810929386,2019-02-04,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",19480,140.73,-37.8184305,144.99460119999995,0,19573.82,Summer,True,0.9405,"fast shipping, good quality for the price. it's a good phone so far has a big screen and a nice camera on it and was good for what we paid for it had no problems getting my sim card set up at verizon. good transaction got it super fast was about one week.",True
ORD248793,ID4520380474,2019-09-12,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('pearTV', 1)]",16175,77.46,-37.82580220000001,144.9602649,25,12208.71,Spring,False,1.1447,fastest phone ive ever had never going back to android...only con is battery life other this is a great phone needs more aps but has almost everything i need,True
ORD485688,ID0578120950,2019-05-15,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,82.88,-37.8251545,144.94674650000005,0,3392.88,Autumn,True,1.3897,this tablet exceeds its reviews. its easy to use and the screen is great.,True
ORD410737,ID0243097384,2019-09-21,Nickolson,"[('Toshika 750', 1), ('iStream', 2), ('pearTV', 2), ('Olivia x460', 2)]",19690,72.34,-37.8201689,144.965031,0,19762.34,Spring,False,0.4344,like new. it was refurbished but you wouldn't know it. it also came with a screen protector already on that which is awesome. the battery life is amazing it is like new.,True
ORD452463,ID1132023836,2019-07-19,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",21350,60.43,-37.817423100000006,144.94607480000005,0,21410.43,Winter,True,0.5359,two stars not really quality cell phone at all.,False
ORD117469,ID0317729767,2019-05-11,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 1), ('iStream', 1)]",10055,78.85,-37.8094124,144.95627040000005,25,7620.1,Autumn,True,0.8869,good so far so good. i just got it. name brand charger and even fast charging charger. its only been 20 minutes and more than halfway charged.,True
ORD285344,ID0247010172,2019-09-14,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Thunder line', 2), ('Olivia x460', 1)]",14685,77.24,-37.8087858,144.9678069,15,12559.49,Spring,False,1.1027,works at sprint !! good and works fine. purchased and got here quickly. the box had no plastic wrap all over but it was scratch free brand new. i just connected it at my sprint account in store free of charge. so this works with cdma !!!,True
ORD491385,ID1668523241,2019-02-15,Nickolson,"[('Thunder line', 2), ('iStream', 2)]",4660,89.34,-37.820351,144.9640389,10,4283.34,Summer,True,0.5226,great phone the phone is an upgrade for me. its not too big and its not too small. it does all the functions that i need and the battery last long.,True
ORD154555,ID2459914486,2019-05-15,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",15970,66.27,-37.8206992,144.9548043,10,14439.27,Autumn,True,1.1229,the iassist is awesome but when i rcieved the light buld i did not know that u need another adapter to have the light buld to work. i was not aware of that.  disappointed,False
ORD152953,ID0030947984,2019-01-24,Bakers,"[('Lucent 330S', 1), ('iStream', 1)]",1380,59.38,-37.811942,145.0039821,15,1232.38,Summer,False,0.7994,not good customer service so delay f***** booring,False
ORD357313,ID0387152932,2019-03-14,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,66.55,-37.8055668,144.9449396,15,5795.55,Autumn,False,0.8129,five stars great it looks like new saved few bucks...,True
ORD110753,ID0370242273,2019-01-30,Nickolson,"[('pearTV', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",14280,105.58,-37.8004833,144.9705365,25,10815.58,Summer,True,2.018,great buy it's a great phone glad i brought it. very user friendly (for those who are familiar with the universe brand). the only and i do me only problem is no expandable memory. though that was my fault for not investigating further. that aside it is a awesome phone!!,True
ORD453353,ID2189269638,2019-05-15,Nickolson,"[('Toshika 750', 2), ('iStream', 1)]",8790,65.03,-37.8209341,144.9613851,25,6657.53,Autumn,False,0.7638,"five stars very pleased with my order ,it was exactly what i purchased. it was delivered fast and before delivery date.",True
ORD486572,ID0356099074,2019-09-02,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",4315,90.47,-37.8216454,144.99449130000005,25,3326.72,Spring,True,1.2984,"i hate this phone this phone is slower than molasses. i bought a new phone because my last one was just too bogged down with updates and patches to work fast enough for me. this brand new phone is just the same as that one that i had for two years. after two months of trying, i give up. i'm getting another.",False
ORD377245,ID3967630107,2019-02-23,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('pearTV', 1)]",7840,72.9,-37.8189575,144.9527964,0,7912.9,Summer,False,0.862,good phone does everything i want my phone to do. love the near stock android,True
ORD105827,ID2143839962,2019-09-06,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",29890,62.02,-37.8036511,144.9365946,25,22479.52,Spring,False,1.3628,problems of factory the phone has a couple of months and started having problems with. manufactures and stopped working,False
ORD026991,ID0170219384,2019-12-22,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 1)]",10190,32.365,-37.8086826,144.9784657,25,7707.23,Summer,False,1.3536,i wouldn’t do it 🤷🏽‍♂️ package arrived on time. but the phone was not unlocked as advertised,False
ORD049961,ID0248746936,2019-04-07,Bakers,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,67.08,-37.8224366,144.9927925,0,5967.08,Autumn,False,1.4014,i bought two candle infernos for my 4 year old twin grandsons this past christmas. we downloaded lots of educational programs for them and they absolutely love it! no need to buy them an ipad which was far more costly!,True
ORD028937,ID0248969196,2019-09-04,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('pearTV', 2)]",22430,100.83,-37.8071263,144.9915639,0,22530.83,Spring,True,0.454,like new out of the box. so far so good. looks and works like new at considerably less than new price.,True
ORD359170,ID4460254046,2019-11-26,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 1)]",20505,79.98,-37.8025777,144.9456244,5,19559.73,Spring,False,1.131,"ok phone nice cell phone , not super good but ok to use the gadgets",True
ORD171407,ID5797758276,2019-08-04,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1)]",2655,65.48,-37.8067451,144.9450725,25,2056.73,Winter,False,0.6829,good buy it's cheaper than any store or online shop. it's good quality for standard cell phone usage.,True
ORD342210,ID2006021066,2019-02-01,Bakers,"[('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",9690,80.74,-37.7998811,144.9983579,25,7348.24,Summer,True,1.1591,fruad!!!! says it's new. came with no charger or other equipment. upon further review we opened the phone to find nothing but a metal bar acting as a weight. deep fruad going on here!!!!,False
ORD452816,ID0030942264,2019-08-01,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 1)]",10325,74.18,-37.8105739,144.9503021,25,7817.93,Winter,True,0.368,nice nicenice,True
ORD354060,ID1964023944,2019-02-15,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,72.68,-37.81856370000001,144.95343200000005,15,4900.68,Summer,False,0.862,ok worked good for a while now it's doesn't charge,True
ORD347004,ID4283908183,2019-03-21,Bakers,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,80.06,-37.8114484,145.0097593,10,12545.06,Autumn,True,1.2878,"five stars absolutely love it. i use it for everything, music, pictures, games, i love it",True
ORD224390,ID0506049292,2019-07-31,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 2)]",9510,65.97,-37.8130244,144.9353036,10,8624.97,Winter,False,1.0354,best phone never owned an asus zenphone. and wow this phone is a killer. love the design and the features it has built-in. amazing battery life and awsome cameras with some high tech features. not a single complaint. cant wait for oreo update. thanks asus.,True
ORD295396,ID0775945870,2019-10-14,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",4680,80.84,-37.8062743,144.9595865,25,3590.84,Spring,False,1.3112,five stars i like,True
ORD394016,ID0202417498,2019-11-25,Thompson,"[('pearTV', 2), ('Alcon 10', 2)]",30520,103.45,-37.801155,144.9186671,15,26045.45,Spring,True,2.8078,return right away will not hold charge we kept trying and ñow they say it to late to return it,False
ORD104365,ID4061053448,2019-04-26,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",30220,75.04,-37.8097468,144.9925222,10,27273.04,Autumn,True,0.2399,four stars very good product. i really like. it's better than my universe s2. i'm a satisfy customer...,True
ORD223355,ID0176668193,2019-01-05,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1)]",5680,93.25,-37.812987,144.9649265,25,4353.25,Summer,True,0.745,"good buy i have my phone almost a month now. so far it is just as new. camera is great , battery life is surprisingly good so far.i am enjoying it and i hope it serves me for a longtime.",True
ORD421985,ID3072718446,2019-02-27,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,78.91,-37.82546729999999,144.95630400000005,5,6643.41,Summer,False,1.3936,you get more than what you paid for! fully satisfied! excellent phone!,True
ORD120532,ID0250933628,2019-09-09,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",5255,95.76,-37.8248651,145.00733300000005,25,4037.01,Spring,True,1.9677,"poor performance there are more cons then pros...the wifi connectivity , battery back up are very poor. though the product sent was neat and good looking i had the above mentioned serious problems",False
ORD357687,ID2207661092,2019-01-02,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 1), ('Lucent 330S', 2)]",8510,77.96,-37.8018117,144.9456606,0,8587.96,Summer,False,1.2154,five stars i have found this phone to be the best i have ever owned,True
ORD046748,ID3208518268,2019-04-27,Nickolson,"[('Alcon 10', 2), ('iStream', 1), ('pearTV', 2), ('Lucent 330S', 2)]",33130,84.8,-37.7999683,144.9714599,15,28245.3,Autumn,True,2.0803,"don’t use it for much as i thought we would. synced with kasa-cam and use it to check up on our baby in the crib a lot. lyrics for music is cool, too. other than that it’s used as a clock and standard line’ish features.",True
ORD201391,ID0589403294,2019-05-07,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,80.39,-37.8091115,144.96929419999995,10,5187.89,Autumn,True,1.0559,"everthing you need is in the palm of your hands! dependable, durable and easy to use. battery lasts for days.",True
ORD323337,ID0780909095,2019-12-23,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",7285,78.19,-37.8035792,144.9563362,15,6270.44,Summer,False,1.2996,"best phone i have ever used the same quality as alcon, but only 1/4 price",True
ORD085146,ID1889198511,2019-09-10,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Toshika 750', 2), ('pearTV', 2)]",24940,82.63,-37.8231295,144.98909519999995,10,22528.63,Spring,False,1.5584,"justo lo que buscaba llenó todas mis espectativas, este modelo de huawei es perfecto, capacidad, calidad, excelente cámara y lo mejor de todo, un justo precio.",True
ORD067346,ID1404216327,2019-01-25,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 2)]",16530,76.57,-37.8009025,144.9879895,25,12474.07,Summer,False,1.196,heating problems good phone just kept over heating,True
ORD235966,ID2189145399,2019-07-23,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",27810,79.21,-37.8157263,144.9581669,25,20936.71,Winter,True,1.0335,dual sim works good need the dual sim function for international travel.,True
ORD015059,ID0711762206,2019-08-03,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,46.86,-37.81483239999999,144.9450731,25,5221.86,Winter,False,0.2976,one star i did not order,False
ORD439461,ID0778814205,2019-03-21,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('iStream', 1), ('Olivia x460', 1)]",16175,68.47,-37.79953070000001,144.95568830000005,15,13817.22,Autumn,False,1.6477,five stars it is a great phone and it is a real pleasure to use and have,True
ORD445571,ID3199521098,2019-10-05,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('iStream', 1), ('Alcon 10', 2)]",22725,55.53,-37.81876679999999,144.9699889,15,19371.78,Spring,False,0.043,two stars the keyboard so hard to tape in.,False
ORD290795,ID0634783034,2019-08-09,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",11990,63.02,-37.8127746,144.9396702,5,11453.52,Winter,False,0.6508,it's a excellent tablet for my kid she downloaded games and watch cartoons,True
